Malattia_A_(Exposure),Malattia_B_(Outcome),Causal_Effect_ATE,SE,z_value,p_value,CI_Lower_95,CI_Upper_95,Placebo_ATE_IPW,N,N_treated,N_control,trim_frac,ESS_ipw,e_min,e_median,e_max,n_folds,cross_fitted,q_value
NEOP,DIGE,0.04655974623802884,0.0050302257414001975,9.255995383035954,0.0,0.03670050378488445,0.056418988691173226,-0.03625699592708207,29556,7389,22167,0.0,27545.02450337762,0.027587974444031715,0.4277347922325134,0.9187952280044556,5,True,0.0
