Malattia_A_(Exposure),Malattia_B_(Outcome),Causal_Effect_ATE,SE,z_value,p_value,CI_Lower_95,CI_Upper_95,Placebo_ATE_IPW,N,N_treated,N_control,trim_frac,ESS_ipw,e_min,e_median,e_max,n_folds,cross_fitted,q_value
ENDO,DIGE,0.051916314579746776,0.006518729323206108,7.964177066676051,1.7763568394002505e-15,0.039139605106262805,0.06469302405323074,-0.04488004990083669,59545,14887,44658,0.0,19498.58857019435,0.08997292071580887,0.45949122309684753,0.9873585104942322,5,True,1.7763568394002505e-15
