Malattia_A_(Exposure),Malattia_B_(Outcome),Causal_Effect_ATE,SE,z_value,p_value,CI_Lower_95,CI_Upper_95,Placebo_ATE_IPW,N,N_treated,N_control,trim_frac,ESS_ipw,e_min,e_median,e_max,n_folds,cross_fitted,q_value
MENT,NERV,0.06032074520669308,0.005204438059028459,11.590251343668308,0.0,0.0501200466109973,0.07052144380238887,-0.022041957667483986,40192,10048,30144,9.952229299363058e-05,16507.67197297347,0.25042375922203064,0.4468221068382263,0.9907145500183105,5,True,0.0
