Malattia_A_(Exposure),Malattia_B_(Outcome),Causal_Effect_ATE,SE,z_value,p_value,CI_Lower_95,CI_Upper_95,Placebo_ATE_IPW,N,N_treated,N_control,trim_frac,ESS_ipw,e_min,e_median,e_max,n_folds,cross_fitted,q_value
NEOP,DIGE,0.06293368295773888,0.01063629373305524,5.9168808738475285,3.2810414385409103e-09,0.04208654724095061,0.08378081867452715,-0.04731032074115694,29556,7389,22167,0.020841791852754095,7185.163948849324,0.16155561804771423,0.45648661255836487,0.9950618147850037,5,True,3.2810414385409103e-09
