Malattia_A_(Exposure),Malattia_B_(Outcome),Causal_Effect_ATE,SE,z_value,p_value,CI_Lower_95,CI_Upper_95,Placebo_ATE_IPW,N,N_treated,N_control,trim_frac,ESS_ipw,e_min,e_median,e_max,n_folds,cross_fitted,q_value
INJ,DIGE,0.04784688061995618,0.005515804058673088,8.674506946040154,0.0,0.037035904664956924,0.05865785657495543,-0.04146935672362942,61068,15267,45801,0.006042444488111613,18797.841725205162,0.2951447069644928,0.40043073892593384,0.9910613894462585,5,True,0.0
