Malattia_A_(Exposure),Malattia_B_(Outcome),Causal_Effect_ATE,SE,z_value,p_value,CI_Lower_95,CI_Upper_95,Placebo_ATE_IPW,N,N_treated,N_control,trim_frac,ESS_ipw,e_min,e_median,e_max,n_folds,cross_fitted,q_value
INJ,DIGE,0.06376881315630807,0.003583778436868132,17.793737609525802,0.0,0.056744607420046535,0.07079301889256961,-0.04080237145206064,61068,15267,45801,0.0,49972.58168446228,0.03425467759370804,0.41065898537635803,0.9687533974647522,5,True,0.0
