Malattia_A_(Exposure),Malattia_B_(Outcome),Causal_Effect_ATE,SE,z_value,p_value,CI_Lower_95,CI_Upper_95,Placebo_ATE_IPW,N,N_treated,N_control,trim_frac,ESS_ipw,e_min,e_median,e_max,n_folds,cross_fitted,q_value
MENT,MUSC,0.06160973050236867,0.004596296211802148,13.404212362155898,0.0,0.05260098992723646,0.07061847107750088,-0.043682036769528795,38508,9627,28881,0.0,35425.7321352853,0.19345372915267944,0.4493984580039978,0.9543474316596985,5,True,0.0
